direction,outcome,arch,n,ev,auc,ap,ehr_ref,ctpa_ref,gap,c_ehr,c_ctpa,gain,lo,hi,sig
I2I,death_30d,late:wsrc,3300,246,0.7957936013544812,0.24144620214396703,0.7811060797248444,0.7033545237220545,0.07775155600278982,,,0.014892371320843733,0.0014980853107595504,0.029234642151555475,1
I2I,death_30d,uni:ehr_only,3300,246,0.7811060797248444,0.23755968379300912,0.7811060797248444,0.7033545237220545,0.07775155600278982,,,0.0,0.0,0.0,0
I2I,death_30d,uni:ctpa_only,3300,246,0.7033545237220545,0.14821648038862975,0.7811060797248444,0.7033545237220545,0.07775155600278982,,,-0.07718242496852137,-0.11684732427044195,-0.037217057692971255,1
I2I,composite_30d,early:plain,3300,505,0.7580155511078837,0.33896996759228964,0.7588550983899821,0.6440673763261836,0.1147877220637985,,,-0.0007347531752019635,-0.011900588766237388,0.010478548748864683,0
I2I,composite_30d,early:blockstd,3300,505,0.753354469615119,0.33903414526048165,0.7588550983899821,0.6440673763261836,0.1147877220637985,,,-0.005460587559887268,-0.01641515873572747,0.005336029239751359,0
I2I,composite_30d,inter:plain,3300,505,0.725056412618006,0.29945212673971006,0.7588550983899821,0.6440673763261836,0.1147877220637985,,,-0.03412319848273957,-0.05481550178393498,-0.014645410790270751,1
I2I,composite_30d,inter:gated,3300,505,0.7169089073486954,0.2847832439031729,0.7588550983899821,0.6440673763261836,0.1147877220637985,,,-0.04204949887187905,-0.06219627762292165,-0.023466684281880063,1
I2I,composite_30d,inter:moddrop,3300,505,0.7281354611310862,0.3003806478710219,0.7588550983899821,0.6440673763261836,0.1147877220637985,,,-0.03090041072723313,-0.05116875232067977,-0.01082081908993729,1
I2I,composite_30d,inter:lowrank,3300,505,0.7170470606989142,0.28940382943173354,0.7588550983899821,0.6440673763261836,0.1147877220637985,,,-0.04191859322030164,-0.06202942699053079,-0.02295402501495715,1
I2I,composite_30d,inter:bilinear,3300,505,0.7209486530048353,0.2830082565167797,0.7588550983899821,0.6440673763261836,0.1147877220637985,,,-0.038038471241158375,-0.056871715797438584,-0.018750097768737803,1
I2I,composite_30d,inter:tucker,3300,505,0.7243883171859224,0.29529670488543336,0.7588550983899821,0.6440673763261836,0.1147877220637985,,,-0.034610598666090994,-0.05166151702337282,-0.017544791966086673,1
I2I,composite_30d,inter:crossattn,3300,505,0.7166786517649976,0.2938801155360107,0.7588550983899821,0.6440673763261836,0.1147877220637985,,,-0.04221127444199591,-0.0629726197937058,-0.02235455664992292,1
I2I,composite_30d,late:mean,3300,505,0.7473706583538496,0.3273283362705331,0.7588550983899821,0.6440673763261836,0.1147877220637985,,,-0.011363023636621465,-0.027719588544387122,0.006263025226197126,0
I2I,composite_30d,late:wsrc,3300,505,0.7648116332205672,0.34886759305777254,0.7588550983899821,0.6440673763261836,0.1147877220637985,,,0.00600971282614,-0.0013510016872941093,0.013617967881627975,0
I2I,composite_30d,uni:ehr_only,3300,505,0.7588550983899821,0.35138580420564935,0.7588550983899821,0.6440673763261836,0.1147877220637985,,,0.0,0.0,0.0,0
I2I,composite_30d,uni:ctpa_only,3300,505,0.6440673763261836,0.23457008111767239,0.7588550983899821,0.6440673763261836,0.1147877220637985,,,-0.11457662217630277,-0.14636625639555023,-0.08225295314133402,1
I2I,cv_first,early:plain,3083,288,0.7736024150268337,0.25717475812032026,0.7859775641025641,0.6026392615782151,0.18333830252434902,,,-0.012202726366917813,-0.023490912294481647,-0.00150159643881741,1
I2I,cv_first,early:blockstd,3083,288,0.7758795468097792,0.2591367673377127,0.7859775641025641,0.6026392615782151,0.18333830252434902,,,-0.009975111713598293,-0.020465076953406533,-0.00016856942127721516,1
I2I,cv_first,inter:plain,3083,288,0.6902703239912542,0.18171489687189654,0.7859775641025641,0.6026392615782151,0.18333830252434902,,,-0.09557907104578024,-0.12167547567907032,-0.07038782513499132,1
I2I,cv_first,inter:gated,3083,288,0.714954780361757,0.19193230787487825,0.7859775641025641,0.6026392615782151,0.18333830252434902,,,-0.07113066772829546,-0.09522707161506494,-0.04745609518808403,1
I2I,cv_first,inter:moddrop,3083,288,0.6885497416020672,0.18141638246137923,0.7859775641025641,0.6026392615782151,0.18333830252434902,,,-0.09722079974125841,-0.12360893074266313,-0.07126205559991414,1
I2I,cv_first,inter:lowrank,3083,288,0.7136267640628106,0.19137388419331391,0.7859775641025641,0.6026392615782151,0.18333830252434902,,,-0.07241336996801619,-0.09480573338843361,-0.0498735376761887,1
I2I,cv_first,inter:bilinear,3083,288,0.7205960544623335,0.1964371795638448,0.7859775641025641,0.6026392615782151,0.18333830252434902,,,-0.0651279915596571,-0.08802428972213856,-0.042039332973317925,1
I2I,cv_first,inter:tucker,3083,288,0.7147150168952495,0.18520869243116775,0.7859775641025641,0.6026392615782151,0.18333830252434902,,,-0.07110964011236313,-0.09313664822656101,-0.05029444770418825,1
I2I,cv_first,inter:crossattn,3083,288,0.694802226197575,0.18770129267006608,0.7859775641025641,0.6026392615782151,0.18333830252434902,,,-0.09143570614302278,-0.11739780484210405,-0.06622756457641873,1
I2I,cv_first,late:mean,3083,288,0.7398858328364143,0.23681259377418318,0.7859775641025641,0.6026392615782151,0.18333830252434902,,,-0.04598382182144046,-0.06691238305700559,-0.024991786135321045,1
I2I,cv_first,late:wsrc,3083,288,0.7838314947326576,0.27981631854218103,0.7859775641025641,0.6026392615782151,0.18333830252434902,,,-0.0021427751441301193,-0.007980569445394986,0.00356421527152285,0
I2I,cv_first,uni:ehr_only,3083,288,0.7859775641025641,0.27366236947948275,0.7859775641025641,0.6026392615782151,0.18333830252434902,,,0.0,0.0,0.0,0
I2I,cv_first,uni:ctpa_only,3083,288,0.6026392615782151,0.13400323586114304,0.7859775641025641,0.6026392615782151,0.18333830252434902,,,-0.18285423971674367,-0.22255244891805848,-0.14093740947094333,1
