outcome,sparse_k,measure,temp,amp,mean,sd,vs_pool,spread
death_30d,3.0,err,1.0,0.0,0.8912558518938857,0.004724797846839147,0.002955851893885697,0.1069583313815133
death_30d,3.0,err,1.0,0.1,0.8912558518938857,0.004724797846839147,0.002955851893885697,0.1069583313815133
death_30d,3.0,err,1.0,0.25,0.8912558518938857,0.004724797846839147,0.002955851893885697,0.1069583313815133
death_30d,3.0,err,2.0,0.0,0.891315257483331,0.005096061764829036,0.0030152574833309798,0.1069583313815133
death_30d,3.0,err,2.0,0.1,0.891315257483331,0.005096061764829036,0.0030152574833309798,0.1069583313815133
death_30d,3.0,err,2.0,0.25,0.891315257483331,0.005096061764829036,0.0030152574833309798,0.1069583313815133
death_30d,3.0,err,5.0,0.0,0.8859926939991489,0.006605381455244039,-0.0023073060008510504,0.1069583313815133
death_30d,3.0,err,5.0,0.1,0.8859935806497375,0.006605882644391974,-0.002306419350262434,0.1069583313815133
death_30d,3.0,err,5.0,0.25,0.8859935806497375,0.006605882644391974,-0.002306419350262434,0.1069583313815133
death_30d,3.0,err,10.0,0.0,0.8731655199319052,0.0073891019182474385,-0.015134480068094813,0.1069583313815133
death_30d,3.0,err,10.0,0.1,0.8731655199319052,0.0073891019182474385,-0.015134480068094813,0.1069583313815133
death_30d,3.0,err,10.0,0.25,0.8731655199319052,0.0073891019182474385,-0.015134480068094813,0.1069583313815133
death_30d,3.0,err,20.0,0.0,0.8665963257199604,0.006965782175136251,-0.02170367428003961,0.1069583313815133
death_30d,3.0,err,20.0,0.1,0.8665963257199604,0.006965782175136251,-0.02170367428003961,0.1069583313815133
death_30d,3.0,err,20.0,0.25,0.8665963257199604,0.006965782175136251,-0.02170367428003961,0.1069583313815133
death_30d,3.0,err,-1.0,0.0,0.5965287629450986,0.006507443510759545,-0.2917712370549014,0.1069583313815133
death_30d,3.0,err,-1.0,0.1,0.5965287629450986,0.006507443510759545,-0.2917712370549014,0.1069583313815133
death_30d,3.0,err,-1.0,0.25,0.5965287629450986,0.006507443510759545,-0.2917712370549014,0.1069583313815133
death_30d,3.0,tertile,1.0,0.0,0.8915918924670165,0.0047644916230573575,0.003291892467016555,0.052243216757315206
death_30d,3.0,tertile,1.0,0.1,0.8915918924670165,0.0047644916230573575,0.003291892467016555,0.052243216757315206
death_30d,3.0,tertile,1.0,0.25,0.8915918924670165,0.0047644916230573575,0.003291892467016555,0.052243216757315206
death_30d,3.0,tertile,2.0,0.0,0.8921797418073487,0.005184083619159,0.0038797418073487355,0.052243216757315206
death_30d,3.0,tertile,2.0,0.1,0.8921806284579373,0.0051855867888807115,0.0038806284579373518,0.052243216757315206
death_30d,3.0,tertile,2.0,0.25,0.8921806284579373,0.0051855867888807115,0.0038806284579373518,0.052243216757315206
death_30d,3.0,tertile,5.0,0.0,0.8869032841537807,0.006918723649132558,-0.0013967158462192542,0.052243216757315206
death_30d,3.0,tertile,5.0,0.1,0.8869032841537807,0.006918723649132558,-0.0013967158462192542,0.052243216757315206
death_30d,3.0,tertile,5.0,0.25,0.8869032841537807,0.006918723649132558,-0.0013967158462192542,0.052243216757315206
death_30d,3.0,tertile,10.0,0.0,0.8774551354802099,0.007559341338255477,-0.010844864519790054,0.052243216757315206
death_30d,3.0,tertile,10.0,0.1,0.8774551354802099,0.007559341338255477,-0.010844864519790054,0.052243216757315206
death_30d,3.0,tertile,10.0,0.25,0.8774551354802099,0.007559341338255477,-0.010844864519790054,0.052243216757315206
death_30d,3.0,tertile,20.0,0.0,0.8745123421761953,0.007791410832804817,-0.013787657823804644,0.052243216757315206
death_30d,3.0,tertile,20.0,0.1,0.8745123421761953,0.007791410832804817,-0.013787657823804644,0.052243216757315206
death_30d,3.0,tertile,20.0,0.25,0.8745123421761953,0.007791410832804817,-0.013787657823804644,0.052243216757315206
death_30d,3.0,tertile,-1.0,0.0,0.6210029791459781,0.02093904160124855,-0.26729702085402185,0.052243216757315206
death_30d,3.0,tertile,-1.0,0.1,0.6210029791459781,0.02093904160124855,-0.26729702085402185,0.052243216757315206
death_30d,3.0,tertile,-1.0,0.25,0.6210029791459781,0.02093904160124855,-0.26729702085402185,0.052243216757315206
death_30d,3.0,local,1.0,0.0,0.8912505319903532,0.004678660121489522,0.0029505319903532223,0.08704085179748014
death_30d,3.0,local,1.0,0.1,0.8912505319903532,0.004678660121489522,0.0029505319903532223,0.08704085179748014
death_30d,3.0,local,1.0,0.25,0.8912505319903532,0.004678660121489522,0.0029505319903532223,0.08704085179748014
death_30d,3.0,local,2.0,0.0,0.8909038516101575,0.00478468217688429,0.002603851610157526,0.08704085179748014
death_30d,3.0,local,2.0,0.1,0.8909029649595688,0.004783512179166996,0.0026029649595687987,0.08704085179748014
death_30d,3.0,local,2.0,0.25,0.8909029649595688,0.004783512179166996,0.0026029649595687987,0.08704085179748014
death_30d,3.0,local,5.0,0.0,0.8849074336785361,0.0052895947854594534,-0.003392566321463897,0.08704085179748014
death_30d,3.0,local,5.0,0.1,0.8849074336785361,0.0052895947854594534,-0.003392566321463897,0.08704085179748014
death_30d,3.0,local,5.0,0.25,0.8849074336785361,0.0052895947854594534,-0.003392566321463897,0.08704085179748014
death_30d,3.0,local,10.0,0.0,0.8693467158462193,0.006178107721836478,-0.018953284153780725,0.08704085179748014
death_30d,3.0,local,10.0,0.1,0.8693467158462193,0.006178107721836478,-0.018953284153780725,0.08704085179748014
death_30d,3.0,local,10.0,0.25,0.8693467158462193,0.006178107721836478,-0.018953284153780725,0.08704085179748014
death_30d,3.0,local,20.0,0.0,0.8605467087530145,0.006235200765522396,-0.027753291246985445,0.08704085179748014
death_30d,3.0,local,20.0,0.1,0.8605467087530145,0.006235200765522396,-0.027753291246985445,0.08704085179748014
death_30d,3.0,local,20.0,0.25,0.8605467087530145,0.006235200765522396,-0.027753291246985445,0.08704085179748014
death_30d,3.0,local,-1.0,0.0,0.6033763654419066,0.013656529592424091,-0.28492363455809333,0.08704085179748014
death_30d,3.0,local,-1.0,0.1,0.6033763654419066,0.013656529592424091,-0.28492363455809333,0.08704085179748014
death_30d,3.0,local,-1.0,0.25,0.6033763654419066,0.013656529592424091,-0.28492363455809333,0.08704085179748014
death_30d,5.0,tcp,1.0,0.0,0.8913932827351397,0.004737827812308195,0.0030932827351397574,0.10600562419868002
death_30d,5.0,tcp,1.0,0.1,0.8913932827351397,0.004737827812308195,0.0030932827351397574,0.10600562419868002
death_30d,5.0,tcp,1.0,0.25,0.8913932827351397,0.004737827812308195,0.0030932827351397574,0.10600562419868002
death_30d,5.0,tcp,2.0,0.0,0.8915120939140303,0.004944765157274423,0.003212093914030323,0.10600562419868002
death_30d,5.0,tcp,2.0,0.1,0.8915120939140303,0.004944765157274423,0.003212093914030323,0.10600562419868002
death_30d,5.0,tcp,2.0,0.25,0.8915120939140303,0.004944765157274423,0.003212093914030323,0.10600562419868002
death_30d,5.0,tcp,5.0,0.0,0.8864803518229536,0.0060792682131246955,-0.0018196481770463846,0.10600562419868002
death_30d,5.0,tcp,5.0,0.1,0.8864803518229536,0.0060792682131246955,-0.0018196481770463846,0.10600562419868002
death_30d,5.0,tcp,5.0,0.25,0.8864794651723649,0.006080288110919361,-0.0018205348276351119,0.10600562419868002
death_30d,5.0,tcp,10.0,0.0,0.8736079585756846,0.007352655257672221,-0.01469204142431535,0.10600562419868002
death_30d,5.0,tcp,10.0,0.1,0.8736079585756846,0.007352655257672221,-0.01469204142431535,0.10600562419868002
death_30d,5.0,tcp,10.0,0.25,0.8736079585756846,0.007352655257672221,-0.01469204142431535,0.10600562419868002
death_30d,5.0,tcp,20.0,0.0,0.8684121861256916,0.007740599288412298,-0.01988781387430838,0.10600562419868002
death_30d,5.0,tcp,20.0,0.1,0.8684121861256916,0.007740599288412298,-0.01988781387430838,0.10600562419868002
death_30d,5.0,tcp,20.0,0.25,0.8684121861256916,0.007740599288412298,-0.01988781387430838,0.10600562419868002
death_30d,5.0,tcp,-1.0,0.0,0.6129849978720386,0.01606149481975589,-0.27531500212796134,0.10600562419868002
death_30d,5.0,tcp,-1.0,0.1,0.6129849978720386,0.01606149481975589,-0.27531500212796134,0.10600562419868002
death_30d,5.0,tcp,-1.0,0.25,0.6129849978720386,0.01606149481975589,-0.27531500212796134,0.10600562419868002
death_30d,5.0,err,1.0,0.0,0.8913932827351397,0.004737827812308195,0.0030932827351397574,0.10600562419868002
death_30d,5.0,err,1.0,0.1,0.8913932827351397,0.004737827812308195,0.0030932827351397574,0.10600562419868002
death_30d,5.0,err,1.0,0.25,0.8913932827351397,0.004737827812308195,0.0030932827351397574,0.10600562419868002
death_30d,5.0,err,2.0,0.0,0.8915120939140303,0.004944765157274423,0.003212093914030323,0.10600562419868002
death_30d,5.0,err,2.0,0.1,0.8915120939140303,0.004944765157274423,0.003212093914030323,0.10600562419868002
death_30d,5.0,err,2.0,0.25,0.8915120939140303,0.004944765157274423,0.003212093914030323,0.10600562419868002
death_30d,5.0,err,5.0,0.0,0.8864803518229536,0.0060792682131246955,-0.0018196481770463846,0.10600562419868002
death_30d,5.0,err,5.0,0.1,0.8864803518229536,0.0060792682131246955,-0.0018196481770463846,0.10600562419868002
death_30d,5.0,err,5.0,0.25,0.8864794651723649,0.006080288110919361,-0.0018205348276351119,0.10600562419868002
death_30d,5.0,err,10.0,0.0,0.8736079585756846,0.007352655257672221,-0.01469204142431535,0.10600562419868002
death_30d,5.0,err,10.0,0.1,0.8736079585756846,0.007352655257672221,-0.01469204142431535,0.10600562419868002
death_30d,5.0,err,10.0,0.25,0.8736079585756846,0.007352655257672221,-0.01469204142431535,0.10600562419868002
death_30d,5.0,err,20.0,0.0,0.8684121861256916,0.007740599288412298,-0.01988781387430838,0.10600562419868002
death_30d,5.0,err,20.0,0.1,0.8684121861256916,0.007740599288412298,-0.01988781387430838,0.10600562419868002
death_30d,5.0,err,20.0,0.25,0.8684121861256916,0.007740599288412298,-0.01988781387430838,0.10600562419868002
death_30d,5.0,err,-1.0,0.0,0.6129849978720386,0.01606149481975589,-0.27531500212796134,0.10600562419868002
death_30d,5.0,err,-1.0,0.1,0.6129849978720386,0.01606149481975589,-0.27531500212796134,0.10600562419868002
death_30d,5.0,err,-1.0,0.25,0.6129849978720386,0.01606149481975589,-0.27531500212796134,0.10600562419868002
death_30d,5.0,tertile,1.0,0.0,0.8915918924670165,0.0047644916230573575,0.003291892467016555,0.052243216757315206
death_30d,5.0,tertile,1.0,0.1,0.8915918924670165,0.0047644916230573575,0.003291892467016555,0.052243216757315206
death_30d,5.0,tertile,1.0,0.25,0.8915918924670165,0.0047644916230573575,0.003291892467016555,0.052243216757315206
death_30d,5.0,tertile,2.0,0.0,0.8921797418073487,0.005184083619159,0.0038797418073487355,0.052243216757315206
death_30d,5.0,tertile,2.0,0.1,0.8921806284579373,0.0051855867888807115,0.0038806284579373518,0.052243216757315206
death_30d,5.0,tertile,2.0,0.25,0.8921806284579373,0.0051855867888807115,0.0038806284579373518,0.052243216757315206
death_30d,5.0,tertile,5.0,0.0,0.8869032841537807,0.006918723649132558,-0.0013967158462192542,0.052243216757315206
death_30d,5.0,tertile,5.0,0.1,0.8869032841537807,0.006918723649132558,-0.0013967158462192542,0.052243216757315206
death_30d,5.0,tertile,5.0,0.25,0.8869032841537807,0.006918723649132558,-0.0013967158462192542,0.052243216757315206
death_30d,5.0,tertile,10.0,0.0,0.8774551354802099,0.007559341338255477,-0.010844864519790054,0.052243216757315206
death_30d,5.0,tertile,10.0,0.1,0.8774551354802099,0.007559341338255477,-0.010844864519790054,0.052243216757315206
death_30d,5.0,tertile,10.0,0.25,0.8774551354802099,0.007559341338255477,-0.010844864519790054,0.052243216757315206
death_30d,5.0,tertile,20.0,0.0,0.8745123421761953,0.007791410832804817,-0.013787657823804644,0.052243216757315206
death_30d,5.0,tertile,20.0,0.1,0.8745123421761953,0.007791410832804817,-0.013787657823804644,0.052243216757315206
death_30d,5.0,tertile,20.0,0.25,0.8745123421761953,0.007791410832804817,-0.013787657823804644,0.052243216757315206
death_30d,5.0,tertile,-1.0,0.0,0.6210029791459781,0.02093904160124855,-0.26729702085402185,0.052243216757315206
death_30d,5.0,tertile,-1.0,0.1,0.6210029791459781,0.02093904160124855,-0.26729702085402185,0.052243216757315206
death_30d,5.0,tertile,-1.0,0.25,0.6210029791459781,0.02093904160124855,-0.26729702085402185,0.052243216757315206
death_30d,5.0,local,1.0,0.0,0.8912593984962406,0.004713895387032168,0.002959398496240606,0.08625164208633547
death_30d,5.0,local,1.0,0.1,0.8912593984962406,0.004713895387032168,0.002959398496240606,0.08625164208633547
death_30d,5.0,local,1.0,0.25,0.8912593984962406,0.004713895387032168,0.002959398496240606,0.08625164208633547
death_30d,5.0,local,2.0,0.0,0.8910262093914032,0.004961045765410729,0.0027262093914032226,0.08625164208633547
death_30d,5.0,local,2.0,0.1,0.8910262093914032,0.004961045765410729,0.0027262093914032226,0.08625164208633547
death_30d,5.0,local,2.0,0.25,0.8910262093914032,0.004961045765410729,0.0027262093914032226,0.08625164208633547
death_30d,5.0,local,5.0,0.0,0.8856078876436374,0.005861182407275965,-0.002692112356362575,0.08625164208633547
death_30d,5.0,local,5.0,0.1,0.8856061143424601,0.005863207559398108,-0.0026938856575399184,0.08625164208633547
death_30d,5.0,local,5.0,0.25,0.8856052276918712,0.005862241923511208,-0.0026947723081287567,0.08625164208633547
death_30d,5.0,local,10.0,0.0,0.8697962476947085,0.00574136329648315,-0.018503752305291443,0.08625164208633547
death_30d,5.0,local,10.0,0.1,0.8697962476947085,0.00574136329648315,-0.018503752305291443,0.08625164208633547
death_30d,5.0,local,10.0,0.25,0.8697962476947085,0.00574136329648315,-0.018503752305291443,0.08625164208633547
death_30d,5.0,local,20.0,0.0,0.8621595261739256,0.005451553497605487,-0.02614047382607443,0.08625164208633547
death_30d,5.0,local,20.0,0.1,0.8621595261739256,0.005451553497605487,-0.02614047382607443,0.08625164208633547
death_30d,5.0,local,20.0,0.25,0.8621604128245142,0.005452111187588802,-0.026139587175485812,0.08625164208633547
death_30d,5.0,local,-1.0,0.0,0.6022228330259611,0.013213740869336937,-0.28607716697403884,0.08625164208633547
death_30d,5.0,local,-1.0,0.1,0.6022228330259611,0.013213740869336937,-0.28607716697403884,0.08625164208633547
death_30d,5.0,local,-1.0,0.25,0.6022228330259611,0.013213740869336937,-0.28607716697403884,0.08625164208633547
death_30d,10.0,tcp,1.0,0.0,0.8914172223010356,0.004752464111132962,0.003117222301035616,0.10411984565687904
death_30d,10.0,tcp,1.0,0.1,0.8914172223010356,0.004752464111132962,0.003117222301035616,0.10411984565687904
death_30d,10.0,tcp,1.0,0.25,0.8914172223010356,0.004752464111132962,0.003117222301035616,0.10411984565687904
death_30d,10.0,tcp,2.0,0.0,0.891721343452972,0.005079154119619068,0.00342134345297207,0.10411984565687904
death_30d,10.0,tcp,2.0,0.1,0.891721343452972,0.005079154119619068,0.00342134345297207,0.10411984565687904
death_30d,10.0,tcp,2.0,0.25,0.891721343452972,0.005079154119619068,0.00342134345297207,0.10411984565687904
death_30d,10.0,tcp,5.0,0.0,0.8873829621222867,0.006623432270629043,-0.0009170378777132449,0.10411984565687904
death_30d,10.0,tcp,5.0,0.1,0.8873829621222867,0.006623432270629043,-0.0009170378777132449,0.10411984565687904
death_30d,10.0,tcp,5.0,0.25,0.8873829621222867,0.006623432270629043,-0.0009170378777132449,0.10411984565687904
death_30d,10.0,tcp,10.0,0.0,0.8747056320045397,0.008145133002651303,-0.013594367995460321,0.10411984565687904
death_30d,10.0,tcp,10.0,0.1,0.8747056320045397,0.008145133002651303,-0.013594367995460321,0.10411984565687904
death_30d,10.0,tcp,10.0,0.25,0.8747056320045397,0.008145133002651303,-0.013594367995460321,0.10411984565687904
death_30d,10.0,tcp,20.0,0.0,0.8692536175344021,0.008439803122933324,-0.019046382465597866,0.10411984565687904
death_30d,10.0,tcp,20.0,0.1,0.8692536175344021,0.008439803122933324,-0.019046382465597866,0.10411984565687904
death_30d,10.0,tcp,20.0,0.25,0.8692536175344021,0.008439803122933324,-0.019046382465597866,0.10411984565687904
death_30d,10.0,tcp,-1.0,0.0,0.6082556036317208,0.0142139677896353,-0.28004439636827916,0.10411984565687904
death_30d,10.0,tcp,-1.0,0.1,0.6082556036317208,0.0142139677896353,-0.28004439636827916,0.10411984565687904
death_30d,10.0,tcp,-1.0,0.25,0.6082556036317208,0.0142139677896353,-0.28004439636827916,0.10411984565687904
death_30d,10.0,err,1.0,0.0,0.8914172223010356,0.004752464111132962,0.003117222301035616,0.10411984565687904
death_30d,10.0,err,1.0,0.1,0.8914172223010356,0.004752464111132962,0.003117222301035616,0.10411984565687904
death_30d,10.0,err,1.0,0.25,0.8914172223010356,0.004752464111132962,0.003117222301035616,0.10411984565687904
death_30d,10.0,err,2.0,0.0,0.891721343452972,0.005079154119619068,0.00342134345297207,0.10411984565687904
death_30d,10.0,err,2.0,0.1,0.891721343452972,0.005079154119619068,0.00342134345297207,0.10411984565687904
death_30d,10.0,err,2.0,0.25,0.891721343452972,0.005079154119619068,0.00342134345297207,0.10411984565687904
death_30d,10.0,err,5.0,0.0,0.8873829621222867,0.006623432270629043,-0.0009170378777132449,0.10411984565687904
death_30d,10.0,err,5.0,0.1,0.8873829621222867,0.006623432270629043,-0.0009170378777132449,0.10411984565687904
death_30d,10.0,err,5.0,0.25,0.8873829621222867,0.006623432270629043,-0.0009170378777132449,0.10411984565687904
death_30d,10.0,err,10.0,0.0,0.8747056320045397,0.008145133002651303,-0.013594367995460321,0.10411984565687904
death_30d,10.0,err,10.0,0.1,0.8747056320045397,0.008145133002651303,-0.013594367995460321,0.10411984565687904
death_30d,10.0,err,10.0,0.25,0.8747056320045397,0.008145133002651303,-0.013594367995460321,0.10411984565687904
death_30d,10.0,err,20.0,0.0,0.8692536175344021,0.008439803122933324,-0.019046382465597866,0.10411984565687904
death_30d,10.0,err,20.0,0.1,0.8692536175344021,0.008439803122933324,-0.019046382465597866,0.10411984565687904
death_30d,10.0,err,20.0,0.25,0.8692536175344021,0.008439803122933324,-0.019046382465597866,0.10411984565687904
death_30d,10.0,err,-1.0,0.0,0.6082556036317208,0.0142139677896353,-0.28004439636827916,0.10411984565687904
death_30d,10.0,err,-1.0,0.1,0.6082556036317208,0.0142139677896353,-0.28004439636827916,0.10411984565687904
death_30d,10.0,err,-1.0,0.25,0.6082556036317208,0.0142139677896353,-0.28004439636827916,0.10411984565687904
death_30d,10.0,tertile,1.0,0.0,0.8915918924670165,0.0047644916230573575,0.003291892467016555,0.052243216757315206
death_30d,10.0,tertile,1.0,0.1,0.8915918924670165,0.0047644916230573575,0.003291892467016555,0.052243216757315206
death_30d,10.0,tertile,1.0,0.25,0.8915918924670165,0.0047644916230573575,0.003291892467016555,0.052243216757315206
death_30d,10.0,tertile,2.0,0.0,0.8921797418073487,0.005184083619159,0.0038797418073487355,0.052243216757315206
death_30d,10.0,tertile,2.0,0.1,0.8921806284579373,0.0051855867888807115,0.0038806284579373518,0.052243216757315206
death_30d,10.0,tertile,2.0,0.25,0.8921806284579373,0.0051855867888807115,0.0038806284579373518,0.052243216757315206
death_30d,10.0,tertile,5.0,0.0,0.8869032841537807,0.006918723649132558,-0.0013967158462192542,0.052243216757315206
death_30d,10.0,tertile,5.0,0.1,0.8869032841537807,0.006918723649132558,-0.0013967158462192542,0.052243216757315206
death_30d,10.0,tertile,5.0,0.25,0.8869032841537807,0.006918723649132558,-0.0013967158462192542,0.052243216757315206
death_30d,10.0,tertile,10.0,0.0,0.8774551354802099,0.007559341338255477,-0.010844864519790054,0.052243216757315206
death_30d,10.0,tertile,10.0,0.1,0.8774551354802099,0.007559341338255477,-0.010844864519790054,0.052243216757315206
death_30d,10.0,tertile,10.0,0.25,0.8774551354802099,0.007559341338255477,-0.010844864519790054,0.052243216757315206
death_30d,10.0,tertile,20.0,0.0,0.8745123421761953,0.007791410832804817,-0.013787657823804644,0.052243216757315206
death_30d,10.0,tertile,20.0,0.1,0.8745123421761953,0.007791410832804817,-0.013787657823804644,0.052243216757315206
death_30d,10.0,tertile,20.0,0.25,0.8745123421761953,0.007791410832804817,-0.013787657823804644,0.052243216757315206
death_30d,10.0,tertile,-1.0,0.0,0.6210029791459781,0.02093904160124855,-0.26729702085402185,0.052243216757315206
death_30d,10.0,tertile,-1.0,0.1,0.6210029791459781,0.02093904160124855,-0.26729702085402185,0.052243216757315206
death_30d,10.0,tertile,-1.0,0.25,0.6210029791459781,0.02093904160124855,-0.26729702085402185,0.052243216757315206
death_30d,10.0,local,1.0,0.0,0.8913001844233225,0.004630917754868654,0.003000184423322505,0.08630079933920613
death_30d,10.0,local,1.0,0.1,0.8913001844233225,0.004630917754868654,0.003000184423322505,0.08630079933920613
death_30d,10.0,local,1.0,0.25,0.8913001844233225,0.004630917754868654,0.003000184423322505,0.08630079933920613
death_30d,10.0,local,2.0,0.0,0.8911618669314796,0.004727000101618318,0.0028618669314796064,0.08630079933920613
death_30d,10.0,local,2.0,0.1,0.8911618669314796,0.004727000101618318,0.0028618669314796064,0.08630079933920613
death_30d,10.0,local,2.0,0.25,0.891160980280891,0.004725991737280447,0.00286098028089099,0.08630079933920613
death_30d,10.0,local,5.0,0.0,0.8857994041708043,0.005120800562046259,-0.0025005958291957064,0.08630079933920613
death_30d,10.0,local,5.0,0.1,0.8857994041708043,0.005120800562046259,-0.0025005958291957064,0.08630079933920613
death_30d,10.0,local,5.0,0.25,0.8857994041708043,0.005120800562046259,-0.0025005958291957064,0.08630079933920613
death_30d,10.0,local,10.0,0.0,0.8696047311675414,0.005463597116573107,-0.018695268832458534,0.08630079933920613
death_30d,10.0,local,10.0,0.1,0.8696047311675414,0.005463597116573107,-0.018695268832458534,0.08630079933920613
death_30d,10.0,local,10.0,0.25,0.8696047311675414,0.005463597116573107,-0.018695268832458534,0.08630079933920613
death_30d,10.0,local,20.0,0.0,0.8596077457795431,0.00473772783823797,-0.028692254220456848,0.08630079933920613
death_30d,10.0,local,20.0,0.1,0.8596077457795431,0.00473772783823797,-0.028692254220456848,0.08630079933920613
death_30d,10.0,local,20.0,0.25,0.8596077457795431,0.00473772783823797,-0.028692254220456848,0.08630079933920613
death_30d,10.0,local,-1.0,0.0,0.6041849907788339,0.016915602114078988,-0.28411500922116606,0.08630079933920613
death_30d,10.0,local,-1.0,0.1,0.6041849907788339,0.016915602114078988,-0.28411500922116606,0.08630079933920613
death_30d,10.0,local,-1.0,0.25,0.6041849907788339,0.016915602114078988,-0.28411500922116606,0.08630079933920613
death_30d,0.0,tcp,1.0,0.0,0.8913267839409844,0.004763410532950019,0.0030267839409844344,0.1052863677256359
death_30d,0.0,tcp,1.0,0.1,0.8913267839409844,0.004763410532950019,0.0030267839409844344,0.1052863677256359
death_30d,0.0,tcp,1.0,0.25,0.8913267839409844,0.004763410532950019,0.0030267839409844344,0.1052863677256359
death_30d,0.0,tcp,2.0,0.0,0.8914216555539793,0.004898848211703456,0.0031216555539793633,0.1052863677256359
death_30d,0.0,tcp,2.0,0.1,0.8914216555539793,0.004898848211703456,0.0031216555539793633,0.1052863677256359
death_30d,0.0,tcp,2.0,0.25,0.8914216555539793,0.004898848211703456,0.0031216555539793633,0.1052863677256359
death_30d,0.0,tcp,5.0,0.0,0.8855573485600795,0.005793995833553374,-0.0027426514399204738,0.1052863677256359
death_30d,0.0,tcp,5.0,0.1,0.8855573485600795,0.005793995833553374,-0.0027426514399204738,0.1052863677256359
death_30d,0.0,tcp,5.0,0.25,0.8855573485600795,0.005793995833553374,-0.0027426514399204738,0.1052863677256359
death_30d,0.0,tcp,10.0,0.0,0.8722230103560789,0.006610627998502658,-0.016076989643921125,0.1052863677256359
death_30d,0.0,tcp,10.0,0.1,0.8722230103560789,0.006610627998502658,-0.016076989643921125,0.1052863677256359
death_30d,0.0,tcp,10.0,0.25,0.8722230103560789,0.006610627998502658,-0.016076989643921125,0.1052863677256359
death_30d,0.0,tcp,20.0,0.0,0.8664713079869484,0.007406279063225924,-0.021828692013051598,0.1052863677256359
death_30d,0.0,tcp,20.0,0.1,0.8664713079869484,0.007406279063225924,-0.021828692013051598,0.1052863677256359
death_30d,0.0,tcp,20.0,0.25,0.8664713079869484,0.007406279063225924,-0.021828692013051598,0.1052863677256359
death_30d,0.0,tcp,-1.0,0.0,0.6074833309689318,0.007427163097767804,-0.28081666903106817,0.1052863677256359
death_30d,0.0,tcp,-1.0,0.1,0.6074833309689318,0.007427163097767804,-0.28081666903106817,0.1052863677256359
death_30d,0.0,tcp,-1.0,0.25,0.6074833309689318,0.007427163097767804,-0.28081666903106817,0.1052863677256359
death_30d,0.0,err,1.0,0.0,0.8913267839409844,0.004763410532950019,0.0030267839409844344,0.1052863677256359
death_30d,0.0,err,1.0,0.1,0.8913267839409844,0.004763410532950019,0.0030267839409844344,0.1052863677256359
death_30d,0.0,err,1.0,0.25,0.8913267839409844,0.004763410532950019,0.0030267839409844344,0.1052863677256359
death_30d,0.0,err,2.0,0.0,0.8914216555539793,0.004898848211703456,0.0031216555539793633,0.1052863677256359
death_30d,0.0,err,2.0,0.1,0.8914216555539793,0.004898848211703456,0.0031216555539793633,0.1052863677256359
death_30d,0.0,err,2.0,0.25,0.8914216555539793,0.004898848211703456,0.0031216555539793633,0.1052863677256359
death_30d,0.0,err,5.0,0.0,0.8855573485600795,0.005793995833553374,-0.0027426514399204738,0.1052863677256359
death_30d,0.0,err,5.0,0.1,0.8855573485600795,0.005793995833553374,-0.0027426514399204738,0.1052863677256359
death_30d,0.0,err,5.0,0.25,0.8855573485600795,0.005793995833553374,-0.0027426514399204738,0.1052863677256359
death_30d,0.0,err,10.0,0.0,0.8722230103560789,0.006610627998502658,-0.016076989643921125,0.1052863677256359
death_30d,0.0,err,10.0,0.1,0.8722230103560789,0.006610627998502658,-0.016076989643921125,0.1052863677256359
death_30d,0.0,err,10.0,0.25,0.8722230103560789,0.006610627998502658,-0.016076989643921125,0.1052863677256359
death_30d,0.0,err,20.0,0.0,0.8664713079869484,0.007406279063225924,-0.021828692013051598,0.1052863677256359
death_30d,0.0,err,20.0,0.1,0.8664713079869484,0.007406279063225924,-0.021828692013051598,0.1052863677256359
death_30d,0.0,err,20.0,0.25,0.8664713079869484,0.007406279063225924,-0.021828692013051598,0.1052863677256359
death_30d,0.0,err,-1.0,0.0,0.6074833309689318,0.007427163097767804,-0.28081666903106817,0.1052863677256359
death_30d,0.0,err,-1.0,0.1,0.6074833309689318,0.007427163097767804,-0.28081666903106817,0.1052863677256359
death_30d,0.0,err,-1.0,0.25,0.6074833309689318,0.007427163097767804,-0.28081666903106817,0.1052863677256359
death_30d,0.0,tertile,1.0,0.0,0.8915918924670165,0.0047644916230573575,0.003291892467016555,0.052243216757315206
death_30d,0.0,tertile,1.0,0.1,0.8915918924670165,0.0047644916230573575,0.003291892467016555,0.052243216757315206
death_30d,0.0,tertile,1.0,0.25,0.8915918924670165,0.0047644916230573575,0.003291892467016555,0.052243216757315206
death_30d,0.0,tertile,2.0,0.0,0.8921797418073487,0.005184083619159,0.0038797418073487355,0.052243216757315206
death_30d,0.0,tertile,2.0,0.1,0.8921806284579373,0.0051855867888807115,0.0038806284579373518,0.052243216757315206
death_30d,0.0,tertile,2.0,0.25,0.8921806284579373,0.0051855867888807115,0.0038806284579373518,0.052243216757315206
death_30d,0.0,tertile,5.0,0.0,0.8869032841537807,0.006918723649132558,-0.0013967158462192542,0.052243216757315206
death_30d,0.0,tertile,5.0,0.1,0.8869032841537807,0.006918723649132558,-0.0013967158462192542,0.052243216757315206
death_30d,0.0,tertile,5.0,0.25,0.8869032841537807,0.006918723649132558,-0.0013967158462192542,0.052243216757315206
death_30d,0.0,tertile,10.0,0.0,0.8774551354802099,0.007559341338255477,-0.010844864519790054,0.052243216757315206
