direction,outcome,arch,thresh,nb
M2I,cv_first,treat_none,0.43,0.0
M2I,cv_first,treat_all,0.44,-0.6189008850377646
M2I,cv_first,treat_none,0.44,0.0
M2I,cv_first,treat_all,0.45,-0.6483354465839057
M2I,cv_first,treat_none,0.45,0.0
M2I,cv_first,treat_all,0.46,-0.6788601770762004
M2I,cv_first,treat_none,0.46,0.0
M2I,cv_first,treat_all,0.47000000000000003,-0.7105367841908456
M2I,cv_first,treat_none,0.47000000000000003,0.0
M2I,cv_first,treat_all,0.48000000000000004,-0.743431722348362
M2I,cv_first,treat_none,0.48000000000000004,0.0
M2I,cv_first,treat_all,0.49,-0.7776166580806827
M2I,cv_first,treat_none,0.49,0.0
M2I,cv_first,treat_all,0.5,-0.8131689912422964
M2I,cv_first,treat_none,0.5,0.0
M2M,death_30d,uni:ehr_only,0.01,0.0830990315526398
M2M,death_30d,uni:ehr_only,0.02,0.0740213611217683
M2M,death_30d,uni:ehr_only,0.03,0.06496283283214445
M2M,death_30d,uni:ehr_only,0.04,0.055942995755003035
M2M,death_30d,uni:ehr_only,0.05,0.04698222208036769
M2M,death_30d,uni:ehr_only,0.060000000000000005,0.03794691818381224
M2M,death_30d,uni:ehr_only,0.06999999999999999,0.02900421891403719
M2M,death_30d,uni:ehr_only,0.08,0.020038495003559476
M2M,death_30d,uni:ehr_only,0.09,0.0110889716711427
M2M,death_30d,uni:ehr_only,0.09999999999999999,0.0022909507445589977
M2M,death_30d,uni:ehr_only,0.11,-0.006609385327164569
M2M,death_30d,uni:ehr_only,0.12,-0.015574177187276023
M2M,death_30d,uni:ehr_only,0.13,-0.024264095968995494
M2M,death_30d,uni:ehr_only,0.14,-0.03309969396533488
M2M,death_30d,uni:ehr_only,0.15000000000000002,-0.04180786929690011
M2M,death_30d,uni:ehr_only,0.16,-0.05059343324958851
M2M,death_30d,uni:ehr_only,0.17,-0.059356893918913994
M2M,death_30d,uni:ehr_only,0.18000000000000002,-0.06796432427635374
M2M,death_30d,uni:ehr_only,0.19,-0.0766719822713354
M2M,death_30d,uni:ehr_only,0.2,-0.08596118859915101
M2M,death_30d,uni:ehr_only,0.21000000000000002,-0.09445693976403037
M2M,death_30d,uni:ehr_only,0.22,-0.10290619023184215
M2M,death_30d,uni:ehr_only,0.23,-0.11166941003205406
M2M,death_30d,uni:ehr_only,0.24000000000000002,-0.12004085410615685
M2M,death_30d,uni:ehr_only,0.25,-0.12815847988680007
M2M,death_30d,uni:ehr_only,0.26,-0.136839689902152
M2M,death_30d,uni:ehr_only,0.27,-0.1452852289058541
M2M,death_30d,uni:ehr_only,0.28,-0.15346000943332666
M2M,death_30d,uni:ehr_only,0.29000000000000004,-0.16157466326155845
M2M,death_30d,uni:ehr_only,0.3,-0.16988651130555316
M2M,death_30d,uni:ehr_only,0.31,-0.1781580404461202
M2M,death_30d,uni:ehr_only,0.32,-0.18610209396068922
M2M,death_30d,uni:ehr_only,0.33,-0.19427423223482354
M2M,death_30d,uni:ehr_only,0.34,-0.20208758292445378
M2M,death_30d,uni:ehr_only,0.35000000000000003,-0.21075710220646549
M2M,death_30d,uni:ehr_only,0.36000000000000004,-0.21876895087932086
M2M,death_30d,uni:ehr_only,0.37,-0.22637096075543617
M2M,death_30d,uni:ehr_only,0.38,-0.23425732115260472
M2M,death_30d,uni:ehr_only,0.39,-0.24307826899561585
M2M,death_30d,uni:ehr_only,0.4,-0.2504548211036992
M2M,death_30d,uni:ehr_only,0.41000000000000003,-0.2581533749267661
M2M,death_30d,uni:ehr_only,0.42000000000000004,-0.2653436774638757
M2M,death_30d,uni:ehr_only,0.43,-0.27242454225314644
M2M,death_30d,uni:ehr_only,0.44,-0.2798665858095815
M2M,death_30d,uni:ehr_only,0.45,-0.2867302497381332
M2M,death_30d,uni:ehr_only,0.46,-0.2951059003211823
M2M,death_30d,uni:ehr_only,0.47000000000000003,-0.30228726386489235
M2M,death_30d,uni:ehr_only,0.48000000000000004,-0.3088118673321827
M2M,death_30d,uni:ehr_only,0.49,-0.314605405533954
M2M,death_30d,uni:ehr_only,0.5,-0.3220133414190418
M2M,death_30d,early:plain,0.01,0.08527972263569594
M2M,death_30d,early:plain,0.02,0.07972673605524684
M2M,death_30d,early:plain,0.03,0.07512206710721274
M2M,death_30d,early:plain,0.04,0.06989084293511219
M2M,death_30d,early:plain,0.05,0.06791995148574893
M2M,death_30d,early:plain,0.060000000000000005,0.06331367818019948
M2M,death_30d,early:plain,0.06999999999999999,0.06040154671778922
M2M,death_30d,early:plain,0.08,0.056265984654731455
M2M,death_30d,early:plain,0.09,0.05363223798639201
M2M,death_30d,early:plain,0.09999999999999999,0.05154639175257732
M2M,death_30d,early:plain,0.11,0.05078324623026553
M2M,death_30d,early:plain,0.12,0.0486796405535035
M2M,death_30d,early:plain,0.13,0.044499278559628624
M2M,death_30d,early:plain,0.14,0.04353589913548732
M2M,death_30d,early:plain,0.15000000000000002,0.04020261834266756
M2M,death_30d,early:plain,0.16,0.03817609518034017
M2M,death_30d,early:plain,0.17,0.03295169763346899
M2M,death_30d,early:plain,0.18000000000000002,0.03194840923545682
M2M,death_30d,early:plain,0.19,0.031781326505401705
M2M,death_30d,early:plain,0.2,0.030321406913280776
M2M,death_30d,early:plain,0.21000000000000002,0.028655648609437246
M2M,death_30d,early:plain,0.22,0.027849046041890188
M2M,death_30d,early:plain,0.23,0.026115788395958194
M2M,death_30d,early:plain,0.24000000000000002,0.0249273882097603
M2M,death_30d,early:plain,0.25,0.024459268243379823
M2M,death_30d,early:plain,0.26,0.022044482323439266
M2M,death_30d,early:plain,0.27,0.020718243518280072
M2M,death_30d,early:plain,0.28,0.021494508456303477
M2M,death_30d,early:plain,0.29000000000000004,0.020900417666703676
M2M,death_30d,early:plain,0.3,0.019319067833318895
M2M,death_30d,early:plain,0.31,0.01810495601198794
M2M,death_30d,early:plain,0.32,0.01619519851603467
M2M,death_30d,early:plain,0.33,0.01638261089941439
M2M,death_30d,early:plain,0.34,0.015160703456640383
M2M,death_30d,early:plain,0.35000000000000003,0.01553389000326538
M2M,death_30d,early:plain,0.36000000000000004,0.014857489387507576
M2M,death_30d,early:plain,0.37,0.01412111236247076
M2M,death_30d,early:plain,0.38,0.01476945949646902
M2M,death_30d,early:plain,0.39,0.014355446420582767
M2M,death_30d,early:plain,0.4,0.01414998989286436
M2M,death_30d,early:plain,0.41000000000000003,0.015047640583404426
M2M,death_30d,early:plain,0.42000000000000004,0.015181614771752994
M2M,death_30d,early:plain,0.43,0.014905365293160132
M2M,death_30d,early:plain,0.44,0.014034479771289955
M2M,death_30d,early:plain,0.45,0.013176029549589283
M2M,death_30d,early:plain,0.46,0.011207690407205265
M2M,death_30d,early:plain,0.47000000000000003,0.010892822408091807
M2M,death_30d,early:plain,0.48000000000000004,0.009469608620609225
M2M,death_30d,early:plain,0.49,0.008644573657237305
M2M,death_30d,early:plain,0.5,0.007883565797453002
M2M,death_30d,early:blockstd,0.01,0.08300714850138743
M2M,death_30d,early:blockstd,0.02,0.0740956176284947
M2M,death_30d,early:blockstd,0.03,0.06818878045425844
M2M,death_30d,early:blockstd,0.04,0.06587325651910249
M2M,death_30d,early:blockstd,0.05,0.06460055536050556
M2M,death_30d,early:blockstd,0.060000000000000005,0.062049210998283935
M2M,death_30d,early:blockstd,0.06999999999999999,0.05828882933286385
M2M,death_30d,early:blockstd,0.08,0.05776887177999841
M2M,death_30d,early:blockstd,0.09,0.05624454381276699
M2M,death_30d,early:blockstd,0.09999999999999999,0.05518496058217101
M2M,death_30d,early:blockstd,0.11,0.04991107991905207
M2M,death_30d,early:blockstd,0.12,0.04799051766911076
M2M,death_30d,early:blockstd,0.13,0.04404620006552212
M2M,death_30d,early:blockstd,0.14,0.040376831624522255
M2M,death_30d,early:blockstd,0.15000000000000002,0.03770556130275033
M2M,death_30d,early:blockstd,0.16,0.03733864679892576
M2M,death_30d,early:blockstd,0.17,0.03468330569092623
M2M,death_30d,early:blockstd,0.18000000000000002,0.03434453992811608
M2M,death_30d,early:blockstd,0.19,0.032896854809124874
M2M,death_30d,early:blockstd,0.2,0.029108550636749542
M2M,death_30d,early:blockstd,0.21000000000000002,0.028379301609721273
M2M,death_30d,early:blockstd,0.22,0.02578097059601002
M2M,death_30d,early:blockstd,0.23,0.0233907996188166
M2M,death_30d,early:blockstd,0.24000000000000002,0.022725096549743064
M2M,death_30d,early:blockstd,0.25,0.02142712755205175
M2M,death_30d,early:blockstd,0.26,0.019553209971645384
M2M,death_30d,early:blockstd,0.27,0.018226073087051514
M2M,death_30d,early:blockstd,0.28,0.016811535610807896
M2M,death_30d,early:blockstd,0.29000000000000004,0.015280280836016708
M2M,death_30d,early:blockstd,0.3,0.0156804990037252
M2M,death_30d,early:blockstd,0.31,0.015380423796591696
M2M,death_30d,early:blockstd,0.32,0.015125031213213
M2M,death_30d,early:blockstd,0.33,0.014309893829819974
M2M,death_30d,early:blockstd,0.34,0.012018303103809469
M2M,death_30d,early:blockstd,0.35000000000000003,0.010962354807109203
M2M,death_30d,early:blockstd,0.36000000000000004,0.009589144936325044
M2M,death_30d,early:blockstd,0.37,0.009779856959966117
M2M,death_30d,early:blockstd,0.38,0.009018173281949959
M2M,death_30d,early:blockstd,0.39,0.006819831194265774
M2M,death_30d,early:blockstd,0.4,0.006872852233676976
M2M,death_30d,early:blockstd,0.41000000000000003,0.006146508926827765
M2M,death_30d,early:blockstd,0.42000000000000004,0.006461596369795697
M2M,death_30d,early:blockstd,0.43,0.00574510867830583
M2M,death_30d,early:blockstd,0.44,0.004418262150220913
M2M,death_30d,early:blockstd,0.45,0.003693698660345113
M2M,death_30d,early:blockstd,0.46,0.0035711879253419575
M2M,death_30d,early:blockstd,0.47000000000000003,0.0033067496595992995
M2M,death_30d,early:blockstd,0.48000000000000004,0.003218733964640574
M2M,death_30d,early:blockstd,0.49,0.0025208385355355
M2M,death_30d,early:blockstd,0.5,0.001212856276531231
M2M,death_30d,inter:plain,0.01,0.06938395476903664
M2M,death_30d,inter:plain,0.02,0.06475167386542247
M2M,death_30d,inter:plain,0.03,0.0579107612861278
M2M,death_30d,inter:plain,0.04,0.05670103092783505
M2M,death_30d,inter:plain,0.05,0.05419552519868501
M2M,death_30d,inter:plain,0.060000000000000005,0.052385068965072314
M2M,death_30d,inter:plain,0.06999999999999999,0.05050959525812321
M2M,death_30d,inter:plain,0.08,0.04846151817966093
M2M,death_30d,inter:plain,0.09,0.047434675694226935
M2M,death_30d,inter:plain,0.09999999999999999,0.04622330031669025
M2M,death_30d,inter:plain,0.11,0.043219929000211224
M2M,death_30d,inter:plain,0.12,0.04206406086333315
M2M,death_30d,inter:plain,0.13,0.04084676885329318
M2M,death_30d,inter:plain,0.14,0.03903704852835404
M2M,death_30d,inter:plain,0.15000000000000002,0.0371348054079121
M2M,death_30d,inter:plain,0.16,0.035808137688064914
M2M,death_30d,inter:plain,0.17,0.034551791154916814
M2M,death_30d,inter:plain,0.18000000000000002,0.03282107411735123
M2M,death_30d,inter:plain,0.19,0.03157169702550741
M2M,death_30d,inter:plain,0.2,0.028956943602183143
M2M,death_30d,inter:plain,0.21000000000000002,0.027696110415978997
M2M,death_30d,inter:plain,0.22,0.026947178554213122
M2M,death_30d,inter:plain,0.23,0.024926559189749002
M2M,death_30d,inter:plain,0.24000000000000002,0.024257125530624615
M2M,death_30d,inter:plain,0.25,0.023246411966848596
M2M,death_30d,inter:plain,0.26,0.021011915493419436
M2M,death_30d,inter:plain,0.27,0.02001212856276531
M2M,death_30d,inter:plain,0.28,0.018563439121352998
M2M,death_30d,inter:plain,0.29000000000000004,0.016484595871163917
M2M,death_30d,inter:plain,0.3,0.014900805683097977
M2M,death_30d,inter:plain,0.31,0.013130487515490279
M2M,death_30d,inter:plain,0.32,0.010701673028216736
M2M,death_30d,inter:plain,0.33,0.009123575572712532
M2M,death_30d,inter:plain,0.34,0.007828435966701575
M2M,death_30d,inter:plain,0.35000000000000003,0.006530764565937389
M2M,death_30d,inter:plain,0.36000000000000004,0.003941782898726494
M2M,death_30d,inter:plain,0.37,0.0016460192324352363
M2M,death_30d,inter:plain,0.38,-7.824879203428142e-05
M2M,death_30d,inter:plain,0.39,-0.001282446390758439
M2M,death_30d,inter:plain,0.4,-0.003638568829593701
M2M,death_30d,inter:plain,0.41000000000000003,-0.004584185587567201
M2M,death_30d,inter:plain,0.42000000000000004,-0.007423516864975652
M2M,death_30d,inter:plain,0.43,-0.0092772866064494
M2M,death_30d,inter:plain,0.44,-0.009269687256345839
M2M,death_30d,inter:plain,0.45,-0.010750316996526815
M2M,death_30d,inter:plain,0.46,-0.0126226893964917
M2M,death_30d,inter:plain,0.47000000000000003,-0.014005057381832338
M2M,death_30d,inter:plain,0.48000000000000004,-0.016513504688156003
M2M,death_30d,inter:plain,0.49,-0.018537675834433234
M2M,death_30d,inter:plain,0.5,-0.020618556701030924
M2M,death_30d,late:mean,0.01,0.08300714850138743
M2M,death_30d,late:mean,0.02,0.0736624546725907
M2M,death_30d,late:mean,0.03,0.06413759041718506
M2M,death_30d,late:mean,0.04,0.054426925409338994
M2M,death_30d,late:mean,0.05,0.04462034406817529
M2M,death_30d,late:mean,0.060000000000000005,0.03465672296556262
M2M,death_30d,late:mean,0.06999999999999999,0.024576641431431248
M2M,death_30d,late:mean,0.08,0.014817939726316356
M2M,death_30d,late:mean,0.09,0.004791448696845918
M2M,death_30d,late:mean,0.09999999999999999,-0.00559261505289399
M2M,death_30d,late:mean,0.11,-0.01605331116577291
M2M,death_30d,late:mean,0.12,-0.026324494183802838
M2M,death_30d,late:mean,0.13,-0.03685967810515606
M2M,death_30d,late:mean,0.14,-0.04692061432580705
M2M,death_30d,late:mean,0.15000000000000002,-0.05721827845753222
M2M,death_30d,late:mean,0.16,-0.06699587051315373
M2M,death_30d,late:mean,0.17,-0.07711866264329606
M2M,death_30d,late:mean,0.18000000000000002,-0.08819831679214307
M2M,death_30d,late:mean,0.19,-0.09872051149593092
M2M,death_30d,late:mean,0.2,-0.10794420861127957
M2M,death_30d,late:mean,0.21000000000000002,-0.11770846926791076
M2M,death_30d,late:mean,0.22,-0.12675903033695635
M2M,death_30d,late:mean,0.23,-0.13642270403944143
M2M,death_30d,late:mean,0.24000000000000002,-0.14586192588809807
M2M,death_30d,late:mean,0.25,-0.15504346068324237
M2M,death_30d,late:mean,0.26,-0.16478455411141885
M2M,death_30d,late:mean,0.27,-0.1724914227800992
M2M,death_30d,late:mean,0.28,-0.18162522741055193
M2M,death_30d,late:mean,0.29000000000000004,-0.18846249113846208
M2M,death_30d,late:mean,0.3,-0.19656934938924026
M2M,death_30d,late:mean,0.31,-0.20288976191103963
M2M,death_30d,late:mean,0.32,-0.21003816930046737
M2M,death_30d,late:mean,0.33,-0.2205497678375859
M2M,death_30d,late:mean,0.34,-0.2274105518496059
M2M,death_30d,late:mean,0.35000000000000003,-0.23300835004898074
M2M,death_30d,late:mean,0.36000000000000004,-0.23931170406306862
M2M,death_30d,late:mean,0.37,-0.24738417703851295
M2M,death_30d,late:mean,0.38,-0.25358477278507013
M2M,death_30d,late:mean,0.39,-0.2615196492658243
M2M,death_30d,late:mean,0.4,-0.26804123711340205
M2M,death_30d,late:mean,0.41000000000000003,-0.2701380394897781
M2M,death_30d,late:mean,0.42000000000000004,-0.27314359800087834
M2M,death_30d,late:mean,0.43,-0.27821220729203233
M2M,death_30d,late:mean,0.44,-0.2853677553495625
M2M,death_30d,late:mean,0.45,-0.28794310601466444
M2M,death_30d,late:mean,0.46,-0.2901197134065539
M2M,death_30d,late:mean,0.47000000000000003,-0.2916690504250718
M2M,death_30d,late:mean,0.48000000000000004,-0.29663665624854224
M2M,death_30d,late:mean,0.49,-0.2960320574560934
M2M,death_30d,late:mean,0.5,-0.29836264402668283
M2M,death_30d,late:wsrc,0.01,0.0830132740381376
M2M,death_30d,late:wsrc,0.02,0.0736624546725907
M2M,death_30d,late:wsrc,0.03,0.06413759041718506
M2M,death_30d,late:wsrc,0.04,0.054477461087527795
M2M,death_30d,late:wsrc,0.05,0.04471609587948039
M2M,death_30d,late:wsrc,0.060000000000000005,0.03485026386075377
M2M,death_30d,late:wsrc,0.06999999999999999,0.025124382975671156
M2M,death_30d,late:wsrc,0.08,0.015187069897434555
M2M,death_30d,late:wsrc,0.09,0.005031354333961985
M2M,death_30d,late:wsrc,0.09999999999999999,-0.005255710531635316
M2M,death_30d,late:wsrc,0.11,-0.01500398607259422
M2M,death_30d,late:wsrc,0.12,-0.025166767738023038
M2M,death_30d,late:wsrc,0.13,-0.03477551703226617
M2M,death_30d,late:wsrc,0.14,-0.044650034552300905
M2M,death_30d,late:wsrc,0.15000000000000002,-0.05518496058217104
M2M,death_30d,late:wsrc,0.16,-0.06480117820324005
M2M,death_30d,late:wsrc,0.17,-0.07401345832085165
M2M,death_30d,late:wsrc,0.18000000000000002,-0.08433788400952538
M2M,death_30d,late:wsrc,0.19,-0.09317281704587141
M2M,death_30d,late:wsrc,0.2,-0.10294117647058823
M2M,death_30d,late:wsrc,0.21000000000000002,-0.11222758710687722
M2M,death_30d,late:wsrc,0.22,-0.1211145838192533
M2M,death_30d,late:wsrc,0.23,-0.1293582100131524
M2M,death_30d,late:wsrc,0.24000000000000002,-0.13896779547413107
M2M,death_30d,late:wsrc,0.25,-0.14695775217303414
M2M,death_30d,late:wsrc,0.26,-0.15306574008817792
M2M,death_30d,late:wsrc,0.27,-0.16082806516194958
M2M,death_30d,late:wsrc,0.28,-0.16936190283673613
M2M,death_30d,late:wsrc,0.29000000000000004,-0.1792977391334057
M2M,death_30d,late:wsrc,0.3,-0.18539374512691675
M2M,death_30d,late:wsrc,0.31,-0.19280899271407353
M2M,death_30d,late:wsrc,0.32,-0.20090607498305574
M2M,death_30d,late:wsrc,0.33,-0.20800485142510622
M2M,death_30d,late:wsrc,0.34,-0.21522685925354212
M2M,death_30d,late:wsrc,0.35000000000000003,-0.2232588515184028
M2M,death_30d,late:wsrc,0.36000000000000004,-0.23283050333535477
M2M,death_30d,late:wsrc,0.37,-0.23965462473649252
M2M,death_30d,late:wsrc,0.38,-0.2436863005927346
M2M,death_30d,late:wsrc,0.39,-0.25155832148644486
M2M,death_30d,late:wsrc,0.4,-0.25894481503941785
M2M,death_30d,late:wsrc,0.41000000000000003,-0.26579025809170426
M2M,death_30d,late:wsrc,0.42000000000000004,-0.26983961021308633
M2M,death_30d,late:wsrc,0.43,-0.2712116859766152
M2M,death_30d,late:wsrc,0.44,-0.2787836784198215
M2M,death_30d,late:wsrc,0.45,-0.28265064226252823
M2M,death_30d,late:wsrc,0.46,-0.2871774139208948
M2M,death_30d,late:wsrc,0.47000000000000003,-0.29099397004473837
M2M,death_30d,late:wsrc,0.48000000000000004,-0.29649671129355787
M2M,death_30d,late:wsrc,0.49,-0.3041415474619198
M2M,death_30d,late:wsrc,0.5,-0.3098847786537295
M2M,death_30d,treat_all,0.01,0.08300714850138743
M2M,death_30d,treat_none,0.01,0.0
M2M,death_30d,treat_all,0.02,0.0736500785881363
M2M,death_30d,treat_none,0.02,0.0
M2M,death_30d,treat_all,0.03,0.06410007939832327
M2M,death_30d,treat_none,0.03,0.0
M2M,death_30d,treat_all,0.04,0.05435112189205579
M2M,death_30d,treat_none,0.04,0.0
M2M,death_30d,treat_all,0.05,0.04439692317513007
M2M,death_30d,treat_none,0.05,0.0
M2M,death_30d,treat_all,0.060000000000000005,0.034230932996142084
M2M,death_30d,treat_none,0.060000000000000005,0.0
M2M,death_30d,treat_all,0.06999999999999999,0.023846319372444705
M2M,death_30d,treat_none,0.06999999999999999,0.0
M2M,death_30d,treat_all,0.08,0.013235953278666918
M2M,death_30d,treat_none,0.08,0.0
M2M,death_30d,treat_all,0.09,0.002392392325685236
M2M,death_30d,treat_none,0.09,0.0
M2M,death_30d,treat_all,0.09999999999999999,-0.008692136648473806
M2M,death_30d,treat_none,0.09999999999999999,0.0
M2M,death_30d,treat_all,0.11,-0.020025756161378014
M2M,death_30d,treat_none,0.11,0.0
M2M,death_30d,treat_all,0.12,-0.03161695793593912
M2M,death_30d,treat_none,0.12,0.0
M2M,death_30d,treat_all,0.13,-0.04347462411911085
M2M,death_30d,treat_none,0.13,0.0
M2M,death_30d,treat_all,0.14,-0.05560804998096097
M2M,death_30d,treat_none,0.14,0.0
M2M,death_30d,treat_all,0.15000000000000002,-0.06802696821603113
M2M,death_30d,treat_none,0.15000000000000002,0.0
M2M,death_30d,treat_all,0.16,-0.08074157498050769
M2M,death_30d,treat_none,0.16,0.0
M2M,death_30d,treat_all,0.17,-0.09376255781159815
M2M,death_30d,treat_none,0.17,0.0
M2M,death_30d,treat_all,0.18000000000000002,-0.10710112558978835
M2M,death_30d,treat_none,0.18000000000000002,0.0
M2M,death_30d,treat_all,0.19,-0.12076904072052644
M2M,death_30d,treat_none,0.19,0.0
M2M,death_30d,treat_all,0.2,-0.13477865372953304
M2M,death_30d,treat_none,0.2,0.0
M2M,death_30d,treat_all,0.21000000000000002,-0.14914294048560311
M2M,death_30d,treat_none,0.21000000000000002,0.0
M2M,death_30d,treat_all,0.22,-0.16387554228670054
M2M,death_30d,treat_none,0.22,0.0
M2M,death_30d,treat_all,0.23,-0.1789908090696447
M2M,death_30d,treat_none,0.23,0.0
M2M,death_30d,treat_all,0.24000000000000002,-0.19450384603108745
M2M,death_30d,treat_none,0.24000000000000002,0.0
M2M,death_30d,treat_all,0.25,-0.21043056397816856
M2M,death_30d,treat_none,0.25,0.0
M2M,death_30d,treat_all,0.26,-0.22678773376165734
M2M,death_30d,treat_none,0.26,0.0
M2M,death_30d,treat_all,0.27,-0.24359304518304992
M2M,death_30d,treat_none,0.27,0.0
M2M,death_30d,treat_all,0.28,-0.26086517081059235
M2M,death_30d,treat_none,0.28,0.0
M2M,death_30d,treat_all,0.29000000000000004,-0.2786238351882063
M2M,death_30d,treat_none,0.29000000000000004,0.0
M2M,death_30d,treat_all,0.3,-0.2968898899766092
M2M,death_30d,treat_none,0.3,0.0
M2M,death_30d,treat_all,0.31,-0.31568539562844417
M2M,death_30d,treat_none,0.31,0.0
M2M,death_30d,treat_all,0.32,-0.3350337102700389
M2M,death_30d,treat_none,0.32,0.0
M2M,death_30d,treat_all,0.33,-0.3549595865427261
M2M,death_30d,treat_none,0.33,0.0
M2M,death_30d,treat_all,0.34,-0.3754892772479189
M2M,death_30d,treat_none,0.34,0.0
M2M,death_30d,treat_all,0.35000000000000003,-0.39665065074404077
M2M,death_30d,treat_none,0.35000000000000003,0.0
M2M,death_30d,treat_all,0.36000000000000004,-0.4184733171619164
M2M,death_30d,treat_none,0.36000000000000004,0.0
M2M,death_30d,treat_all,0.37,-0.4409887666406769
M2M,death_30d,treat_none,0.37,0.0
M2M,death_30d,treat_all,0.38,-0.464230520941333
M2M,death_30d,treat_none,0.38,0.0
M2M,death_30d,treat_all,0.39,-0.48823429997315815
M2M,death_30d,treat_none,0.39,0.0
M2M,death_30d,treat_all,0.4,-0.5130382049727108
M2M,death_30d,treat_none,0.4,0.0
M2M,death_30d,treat_all,0.41000000000000003,-0.5386829203112313
M2M,death_30d,treat_none,0.41000000000000003,0.0
M2M,death_30d,treat_all,0.42000000000000004,-0.5652119361786664
M2M,death_30d,treat_none,0.42000000000000004,0.0
M2M,death_30d,treat_all,0.43,-0.5926717947081165
M2M,death_30d,treat_none,0.43,0.0
M2M,death_30d,treat_all,0.44,-0.6211123624707615
M2M,death_30d,treat_none,0.44,0.0
M2M,death_30d,treat_all,0.45,-0.6505871326975026
M2M,death_30d,treat_none,0.45,0.0
M2M,death_30d,treat_all,0.46,-0.6811535610807897
M2M,death_30d,treat_none,0.46,0.0
M2M,death_30d,treat_all,0.47000000000000003,-0.712873439591748
M2M,death_30d,treat_none,0.47000000000000003,0.0
M2M,death_30d,treat_all,0.48000000000000004,-0.7458133134300509
M2M,death_30d,treat_none,0.48000000000000004,0.0
M2M,death_30d,treat_all,0.49,-0.7800449470267184
M2M,death_30d,treat_none,0.49,0.0
M2M,death_30d,treat_all,0.5,-0.8156458459672529
M2M,death_30d,treat_none,0.5,0.0
M2M,composite_30d,uni:ehr_only,0.01,0.12414012777869661
M2M,composite_30d,uni:ehr_only,0.02,0.11548124404400936
M2M,composite_30d,uni:ehr_only,0.03,0.10686889273724157
M2M,composite_30d,uni:ehr_only,0.04,0.0982918940772185
M2M,composite_30d,uni:ehr_only,0.05,0.08968752992244103
M2M,composite_30d,uni:ehr_only,0.060000000000000005,0.08120975962220817
M2M,composite_30d,uni:ehr_only,0.06999999999999999,0.07273877292852626
M2M,composite_30d,uni:ehr_only,0.08,0.06420228333377277
M2M,composite_30d,uni:ehr_only,0.09,0.05579805276591207
M2M,composite_30d,uni:ehr_only,0.09999999999999999,0.04602115760393505
M2M,composite_30d,uni:ehr_only,0.11,0.03768031016414444
M2M,composite_30d,uni:ehr_only,0.12,0.02938419979050666
M2M,composite_30d,uni:ehr_only,0.13,0.021043753441653934
M2M,composite_30d,uni:ehr_only,0.14,0.012734990903577922
M2M,composite_30d,uni:ehr_only,0.15000000000000002,0.004673063888987944
M2M,composite_30d,uni:ehr_only,0.16,-0.0036674463599873086
M2M,composite_30d,uni:ehr_only,0.17,-0.01186553369329349
M2M,composite_30d,uni:ehr_only,0.18000000000000002,-0.01976068274933812
M2M,composite_30d,uni:ehr_only,0.19,-0.02800799586730454
M2M,composite_30d,uni:ehr_only,0.2,-0.03608247422680411
M2M,composite_30d,uni:ehr_only,0.21000000000000002,-0.043632120732933655
M2M,composite_30d,uni:ehr_only,0.22,-0.052541555876910645
M2M,composite_30d,uni:ehr_only,0.23,-0.06108385247257292
M2M,composite_30d,uni:ehr_only,0.24000000000000002,-0.068973221410105
M2M,composite_30d,uni:ehr_only,0.25,-0.07681423084697794
M2M,composite_30d,uni:ehr_only,0.26,-0.08417878157114059
M2M,composite_30d,uni:ehr_only,0.27,-0.09189463103416767
M2M,composite_30d,uni:ehr_only,0.28,-0.09955528603193858
M2M,composite_30d,uni:ehr_only,0.29000000000000004,-0.10715841440394952
M2M,composite_30d,uni:ehr_only,0.3,-0.11444165294983974
M2M,composite_30d,uni:ehr_only,0.31,-0.12190963341858482
M2M,composite_30d,uni:ehr_only,0.32,-0.12902650447686656
M2M,composite_30d,uni:ehr_only,0.33,-0.13604807979508163
M2M,composite_30d,uni:ehr_only,0.34,-0.1435948324971976
M2M,composite_30d,uni:ehr_only,0.35000000000000003,-0.15198022111302892
M2M,composite_30d,uni:ehr_only,0.36000000000000004,-0.15968010915706493
M2M,composite_30d,uni:ehr_only,0.37,-0.16704688748351576
M2M,composite_30d,uni:ehr_only,0.38,-0.17361450732604317
M2M,composite_30d,uni:ehr_only,0.39,-0.18105359432939988
M2M,composite_30d,uni:ehr_only,0.4,-0.18819486557509607
M2M,composite_30d,uni:ehr_only,0.41000000000000003,-0.19442702819376922
M2M,composite_30d,uni:ehr_only,0.42000000000000004,-0.20217059450868868
M2M,composite_30d,uni:ehr_only,0.43,-0.20965391039758274
M2M,composite_30d,uni:ehr_only,0.44,-0.21753443645499437
M2M,composite_30d,uni:ehr_only,0.45,-0.2232758145432493
M2M,composite_30d,uni:ehr_only,0.46,-0.2283314242077129
M2M,composite_30d,uni:ehr_only,0.47000000000000003,-0.23592342986601372
M2M,composite_30d,uni:ehr_only,0.48000000000000004,-0.24289779353454305
M2M,composite_30d,uni:ehr_only,0.49,-0.24741078966456198
M2M,composite_30d,uni:ehr_only,0.5,-0.2546998180715585
M2M,composite_30d,early:plain,0.01,0.12397473828644236
M2M,composite_30d,early:plain,0.02,0.11634756995581737
M2M,composite_30d,early:plain,0.03,0.11157027376791932
M2M,composite_30d,early:plain,0.04,0.10443197897715786
M2M,composite_30d,early:plain,0.05,0.09967763556860618
